KEY,VAR_TARGET,VAR_1,VAR_2,VAR_3,VAR_4,VAR_5,VAR_6,VAR_7,VAR_8,VAR_9,VAR_10,VAR_11,VAR_12,VAR_13,VAR_14,VAR_15,VAR_16,VAR_17,VAR_18,VAR_19,VAR_20,VAR_21,VAR_22,VAR_23,VAR_24,VAR_25,VAR_26,VAR_27,VAR_28,VAR_29,VAR_30,VAR_31,VAR_32,VAR_33,VAR_34,VAR_35,VAR_36,VAR_37,VAR_38,VAR_39,VAR_40,VAR_41,VAR_42,VAR_43,VAR_44,VAR_45,VAR_46,VAR_47,VAR_48,VAR_49,VAR_50
2752,0,2507,W,34.0,3900.0,2000.0,0.0,5900.0,3438.0,828.0,0.0,3.0,10,,,,E,34.0,1284.0,1.0,1.0,1.0,,B,1650,1650,,0,0,750.0,70.0,15.0,,,15000,2.0,N,S,205.0,0,,0.0,0.0,,2950.0,,,0.0,,1650,
2753,0,5702,Q,34.0,8700.0,8700.0,1.0,16000.0,6884.0,916.0,0.0,14.0,9,7300.0,7300.0,,E,9.0,1352.0,0.0,0.0,5.0,I,E,10000,10000,1.0,0,0,2750.0,0.0,41.0,,,5000,1.0,N,B,516.0,0,,0.0,10.0,,8000.0,7300.0,,5.0,,10000,10000.0
2754,0,4011,I,35.0,30000.0,30000.0,2.0,35000.0,7725.0,2245.0,0.0,20.0,10,5000.0,5000.0,3000.0,E,35.0,1167.0,0.0,1.0,3.0,U,E,5460,5460,1.0,1,0,8000.0,5205.0,29.0,1422.0,A,5000,5.0,Y,S,2008.0,9,6803.0,0.0,80.0,,17500.0,5000.0,5437.0,84.0,5444.0,5460,
2755,0,3012,W,34.0,6500.0,6500.0,0.0,6500.0,270.0,120.0,0.0,16.0,10,,,,K,1.0,1381.0,0.0,4.0,1.0,,E,1000,1000,,0,0,350.0,0.0,29.0,,,5000,5.0,N,S,2.0,0,,0.0,0.0,,6500.0,,,0.0,,1000,
2756,0,2807,I,34.0,4900.0,750.0,0.0,5650.0,3671.0,545.0,532.0,25.0,10,0.0,0.0,,K,64.0,868.0,0.0,0.0,0.0,U,E,950,950,,0,0,0.0,0.0,29.0,,,3000,5.0,N,S,201.0,0,,0.0,0.0,,2825.0,0.0,,0.0,,950,
2757,0,3507,I,16.0,24300.0,10000.0,0.0,37000.0,31688.0,5000.0,0.0,25.0,10,2700.0,2700.0,,E,16.0,935.0,0.0,3.0,3.0,Y,B,8000,8000,1.0,0,0,0.0,0.0,23.0,,,10000,1.0,N,S,107.0,14,,3975.0,3329.0,,12333.0,2700.0,,2861.0,,8000,
2758,0,4104,I,34.0,1400.0,1400.0,0.0,3700.0,1950.0,810.0,0.0,32.0,10,2300.0,2300.0,1000.0,E,34.0,1341.0,0.0,0.0,0.0,L,E,1654,1654,1.0,0,0,1025.0,25.0,78.0,0.0,A,5000,1.0,Y,S,100.0,0,,1090.0,1196.0,,1850.0,2300.0,1431.0,1285.0,1543.0,1654,
2759,0,5505,I,34.0,1600.0,800.0,0.0,7800.0,2017.0,756.0,0.0,,3,5400.0,5400.0,1100.0,E,10.0,933.0,0.0,2.0,5.0,L,E,1900,1900,1.0,1,6,2600.0,1488.0,16.0,391.0,A,10000,1.0,Y,S,0.0,0,2907.0,6.0,6.0,,2600.0,5400.0,1059.0,6.0,1061.0,1900,
2760,0,1907,W,34.0,500.0,500.0,1.0,500.0,384.0,450.0,0.0,34.0,10,,,,E,34.0,1189.0,3.0,3.0,0.0,,B,2300,2300,,0,0,300.0,0.0,64.0,,,2000,5.0,N,S,4.0,0,,0.0,0.0,,500.0,,,0.0,,2300,
2761,0,3410,I,35.0,2000.0,1500.0,0.0,5400.0,2468.0,700.0,0.0,25.0,10,1900.0,1900.0,820.0,K,35.0,1376.0,1.0,2.0,2.0,L,B,1500,1500,0.0,0,2,1020.0,0.0,29.0,803.0,A,7000,1.0,Y,S,506.0,51,,6.0,4.0,,1800.0,1900.0,999.0,9.0,1013.0,1500,
2762,0,3604,I,34.0,11453.0,500.0,1.0,37453.0,5674.0,4681.0,0.0,17.0,10,10000.0,10000.0,,E,34.0,1532.0,0.0,0.0,2.0,U,B,5000,5000,1.0,0,1,2000.0,597.0,29.0,,,8000,1.0,N,S,208.0,4,,13839.0,12402.0,,7491.0,10000.0,,10848.0,,5000,
2763,0,2612,I,34.0,,,0.0,2500.0,0.0,1046.0,0.0,32.0,10,2500.0,2500.0,1500.0,E,34.0,925.0,0.0,1.0,1.0,U,E,4000,4000,1.0,0,0,1500.0,1527.0,29.0,0.0,A,5250,5.0,N,S,4.0,0,,0.0,69.0,,2500.0,2500.0,,91.0,,4000,
2764,0,4306,I,34.0,8600.0,1800.0,0.0,17200.0,2768.0,4900.0,0.0,25.0,10,0.0,0.0,1000.0,K,35.0,1419.0,0.0,1.0,4.0,N,B,1500,1500,0.0,0,1,2419.0,0.0,16.0,0.0,A,10000,2.0,Y,S,1.0,0,,0.0,0.0,,5733.0,0.0,,0.0,175.0,1500,
2765,0,2206,I,34.0,1750.0,1750.0,2.0,1750.0,1073.0,900.0,0.0,36.0,9,0.0,0.0,,E,27.0,1382.0,0.0,1.0,0.0,U,B,2500,2500,0.0,0,1,0.0,0.0,41.0,,,1000,2.0,N,Y,101.0,5,,1.0,7.0,,1750.0,0.0,,4.0,,2500,
2766,0,2305,I,34.0,4100.0,250.0,0.0,7100.0,677.0,80.0,0.0,14.0,10,2750.0,2750.0,,E,34.0,1437.0,0.0,3.0,3.0,U,B,2500,2500,0.0,0,2,0.0,0.0,77.0,,,15000,1.0,N,S,10.0,0,,4.0,2.0,,2367.0,2750.0,,4.0,,2500,
2767,0,2508,I,34.0,1700.0,300.0,0.0,2000.0,1364.0,306.0,0.0,13.0,10,0.0,0.0,,E,34.0,1309.0,0.0,0.0,1.0,U,B,1350,1350,0.0,0,0,0.0,0.0,89.0,,,9600,1.0,N,S,1.0,0,,0.0,0.0,,1000.0,0.0,,0.0,,1350,
2768,0,4306,W,34.0,13996.0,2400.0,0.0,16396.0,8853.0,350.0,0.0,,6,,,,E,34.0,1033.0,3.0,3.0,0.0,,E,7200,7200,,0,0,0.0,1511.0,16.0,,,15000,3.0,N,O,0.0,0,,0.0,0.0,,8198.0,,,0.0,,7200,
2769,0,3105,I,34.0,3300.0,2100.0,0.0,5400.0,822.0,510.0,0.0,11.0,10,0.0,0.0,,K,34.0,1313.0,0.0,1.0,0.0,U,E,2500,2500,0.0,0,0,900.0,0.0,78.0,,,10000,1.0,Y,S,111.0,0,,15072.0,14416.0,,2700.0,0.0,2418.0,14028.0,2418.0,2500,
2770,0,2808,I,34.0,5250.0,750.0,0.0,10000.0,2015.0,1128.0,0.0,5.0,10,4000.0,4000.0,,E,34.0,1338.0,1.0,3.0,1.0,U,B,4000,4000,1.0,0,3,0.0,0.0,23.0,,,15000,3.0,Y,S,306.0,0,,1524.0,1296.0,,3333.0,4000.0,869.0,757.0,869.0,4000,
2771,0,2610,Q,34.0,6200.0,2520.0,0.0,15170.0,9971.0,1455.0,614.0,35.0,10,1450.0,1450.0,500.0,E,10.0,1050.0,1.0,4.0,1.0,U,B,4000,4000,1.0,0,5,8100.0,1502.0,16.0,0.0,A,10000,3.0,N,S,801.0,18,,854.0,1271.0,,3793.0,1450.0,,877.0,,4000,4000.0
2772,0,4210,I,34.0,6500.0,2500.0,1.0,12000.0,10212.0,2291.0,0.0,32.0,10,0.0,0.0,,E,55.0,1171.0,0.0,0.0,2.0,N,E,3185,3185,0.0,0,4,0.0,0.0,16.0,,,5000,3.0,Y,S,704.0,0,,0.0,0.0,,4000.0,0.0,,0.0,1418.0,3185,
2773,0,3703,I,34.0,3000.0,3000.0,0.0,3000.0,2068.0,306.0,0.0,35.0,10,0.0,0.0,,K,6.0,1409.0,0.0,0.0,1.0,U,B,2600,2600,0.0,0,2,0.0,0.0,16.0,,,10000,1.0,Y,S,204.0,0,,483.0,910.0,,3000.0,0.0,2693.0,1120.0,2917.0,2600,
2774,0,2712,W,34.0,6500.0,3000.0,0.0,13000.0,1817.0,566.0,0.0,7.0,10,,,,E,41.0,1495.0,1.0,1.0,4.0,,E,1800,1800,,0,0,800.0,0.0,16.0,,,15000,3.0,N,S,202.0,0,,0.0,0.0,,4333.0,,,0.0,,1800,
2775,0,3203,I,34.0,5150.0,3000.0,0.0,8150.0,1040.0,494.0,0.0,36.0,5,0.0,0.0,,E,22.0,1326.0,0.0,3.0,24.0,U,B,3000,3000,0.0,0,0,6500.0,0.0,16.0,,,13000,4.0,N,S,305.0,9,,46.0,91.0,,4075.0,0.0,,279.0,,3000,
2776,0,3711,I,34.0,700.0,360.0,0.0,2560.0,1318.0,144.0,111.0,15.0,10,1500.0,1500.0,,K,1.0,1008.0,0.0,0.0,0.0,N,B,1250,1250,1.0,0,8,0.0,0.0,16.0,,,1500,5.0,N,I,600.0,0,,3127.0,3133.0,,853.0,1500.0,,3171.0,,1250,
2777,0,3211,I,34.0,4750.0,4750.0,0.0,11750.0,6359.0,210.0,85.0,11.0,10,7000.0,7000.0,1000.0,K,34.0,1196.0,0.0,0.0,1.0,U,B,2800,2800,1.0,0,0,1000.0,0.0,29.0,50.0,A,5000,5.0,Y,S,710.0,0,,305.0,718.0,,5875.0,7000.0,5866.0,928.0,2933.0,2800,
2778,0,2301,I,34.0,,,0.0,0.0,0.0,0.0,0.0,13.0,10,0.0,0.0,,K,41.0,0.0,0.0,2.0,0.0,O,O,1100,1100,,0,1,200.0,0.0,78.0,,,1500,1.0,Y,S,3.0,0,,0.0,0.0,,0.0,0.0,,0.0,531.0,1100,
2779,0,2900,I,34.0,,,0.0,0.0,0.0,0.0,0.0,36.0,7,0.0,0.0,,E,34.0,1061.0,0.0,1.0,0.0,O,B,1300,1300,0.0,0,9,0.0,0.0,16.0,,,3000,3.0,Y,S,201.0,44,,118.0,163.0,,0.0,0.0,1423.0,89.0,1519.0,1300,
2780,0,4007,I,34.0,7600.0,6550.0,0.0,21350.0,4712.0,2154.0,0.0,32.0,10,7200.0,7200.0,2300.0,E,34.0,1511.0,1.0,3.0,2.0,U,E,3500,3500,1.0,0,0,4300.0,0.0,78.0,0.0,A,4000,1.0,Y,S,1009.0,0,,716.0,519.0,,7117.0,7200.0,3870.0,586.0,3870.0,3500,
2781,0,3110,Q,7.0,2000.0,450.0,5.0,6450.0,4897.0,1450.0,0.0,26.0,5,4000.0,4000.0,,E,33.0,1062.0,1.0,5.0,0.0,L,B,1647,1647,1.0,1,3,3000.0,2496.0,89.0,,,1200,2.0,N,S,401.0,51,5802.0,17.0,6.0,,2150.0,4000.0,,4.0,,1647,1647.0
2782,0,4012,W,34.0,6300.0,900.0,0.0,15732.0,10261.0,7473.0,2835.0,1.0,10,,,,E,34.0,1123.0,5.0,11.0,1.0,,E,4500,4500,,0,0,770.0,1.0,71.0,,,12000,1.0,N,S,304.0,0,,0.0,0.0,,3933.0,,,0.0,,4500,
2783,0,2605,Q,21.0,2200.0,2200.0,0.0,4300.0,4287.0,1084.0,544.0,24.0,5,2100.0,2100.0,2800.0,E,,804.0,1.0,8.0,1.0,U,B,4600,4600,1.0,1,4,2800.0,2813.0,11.0,2504.0,A,15000,4.0,Y,S,702.0,24,22244.0,0.0,0.0,,2150.0,2100.0,4874.0,0.0,5645.0,4600,4600.0
2784,0,3706,W,34.0,13250.0,13250.0,0.0,13250.0,10872.0,2000.0,0.0,36.0,10,,,,E,20.0,1180.0,0.0,3.0,2.0,,E,3000,3000,,0,0,25000.0,7312.0,16.0,,,15000,1.0,N,S,0.0,0,,0.0,0.0,,13250.0,,,0.0,,3000,
2785,0,2402,Q,34.0,,,4.0,0.0,0.0,0.0,0.0,13.0,10,0.0,0.0,,E,34.0,1102.0,1.0,5.0,2.0,L,E,2200,2200,0.0,0,26,0.0,0.0,78.0,,,1000,1.0,N,S,602.0,29,,16.0,15.0,,0.0,0.0,,9.0,,2200,2200.0
2786,0,3804,Q,34.0,17300.0,8500.0,0.0,51432.0,12582.0,1443.0,0.0,28.0,5,0.0,0.0,,E,35.0,1486.0,2.0,2.0,1.0,Y,E,6500,6500,0.0,0,1,0.0,0.0,1.0,,,10000,1.0,Y,S,202.0,4,,23.0,59.0,,12858.0,0.0,7342.0,203.0,7317.0,6500,6500.0
2787,0,2203,W,34.0,500.0,500.0,1.0,500.0,1.0,350.0,107.0,5.0,10,,,,E,34.0,988.0,1.0,3.0,0.0,,B,1523,1523,,0,0,0.0,0.0,16.0,,,12000,3.0,N,S,7.0,0,,0.0,0.0,,500.0,,,0.0,,1523,
2788,0,2808,W,34.0,6400.0,6400.0,1.0,6400.0,4661.0,2700.0,0.0,,2,,,,K,34.0,1286.0,2.0,7.0,1.0,,B,3000,3000,,0,0,0.0,0.0,99.0,,,10000,3.0,N,O,0.0,0,,0.0,0.0,,6400.0,,,0.0,,3000,
2789,0,2303,Q,34.0,8000.0,8000.0,4.0,8000.0,7826.0,200.0,0.0,3.0,10,0.0,0.0,,E,34.0,1008.0,5.0,19.0,0.0,U,B,3000,3000,0.0,0,7,500.0,500.0,15.0,,,5000,2.0,Y,S,100.0,9,,115.0,38.0,,8000.0,0.0,1728.0,19.0,864.0,3000,3000.0
2790,0,2301,I,34.0,2000.0,0.0,0.0,7000.0,3771.0,932.0,0.0,5.0,5,5000.0,5000.0,,E,34.0,1218.0,6.0,14.0,5.0,L,B,3000,3000,1.0,0,5,1850.0,1885.0,66.0,,,15000,1.0,N,S,402.0,5,,0.0,0.0,,2333.0,5000.0,,0.0,,3000,3000.0
2791,0,4808,W,34.0,,,0.0,0.0,0.0,0.0,0.0,14.0,10,,,,K,34.0,966.0,3.0,6.0,0.0,,E,1500,1500,,0,0,0.0,0.0,64.0,,,15000,3.0,N,S,505.0,0,,0.0,0.0,,0.0,,,0.0,,1500,
2792,0,2412,I,34.0,,,2.0,12000.0,2803.0,775.0,0.0,23.0,10,12000.0,12000.0,350.0,E,34.0,1422.0,0.0,0.0,1.0,U,B,1900,1900,1.0,2,0,355.0,0.0,16.0,0.0,A,5500,2.0,Y,S,304.0,0,7360.0,118.0,201.0,,12000.0,12000.0,390.0,341.0,1167.0,1900,
2793,0,6908,I,34.0,,,0.0,1000.0,238.0,65.0,0.0,36.0,2,1000.0,1000.0,500.0,K,23.0,1278.0,0.0,1.0,0.0,I,E,2000,2000,0.0,1,10,500.0,496.0,16.0,0.0,A,1000,1.0,Y,S,0.0,2,4147.0,0.0,21.0,,1000.0,1000.0,831.0,13.0,1246.0,2000,
2794,0,1904,W,34.0,,,1.0,0.0,0.0,0.0,0.0,15.0,10,,,,K,34.0,1273.0,2.0,7.0,0.0,,B,1200,1200,,0,0,0.0,0.0,79.0,,,3000,2.0,N,S,11.0,0,,0.0,0.0,,0.0,,,0.0,,1200,
2795,0,2207,Q,34.0,2750.0,2750.0,0.0,2750.0,2741.0,1000.0,0.0,36.0,10,0.0,0.0,1000.0,E,34.0,1260.0,0.0,2.0,1.0,L,B,2200,2200,0.0,2,4,1000.0,16.0,78.0,0.0,A,1000,1.0,Y,S,10.0,0,6268.0,141.0,141.0,,2750.0,0.0,2476.0,136.0,3746.0,2200,2200.0
2796,0,3208,Q,35.0,3600.0,3600.0,2.0,9100.0,0.0,1300.0,0.0,14.0,10,5500.0,5500.0,,E,35.0,1281.0,0.0,4.0,5.0,L,E,3000,3000,,0,0,1550.0,107.0,16.0,,,15000,3.0,Y,S,603.0,0,,0.0,0.0,,4550.0,5500.0,,0.0,0.0,3000,3000.0
2797,0,2010,Q,34.0,,,1.0,2000.0,1694.0,225.0,0.0,28.0,10,2000.0,2000.0,,E,34.0,0.0,0.0,4.0,0.0,L,B,2500,2500,,3,7,0.0,0.0,16.0,,,1000,1.0,Y,S,300.0,2,11353.0,0.0,718.0,,2000.0,2000.0,,363.0,0.0,2500,2500.0
2798,0,2802,Q,34.0,7300.0,7300.0,0.0,10500.0,6248.0,4045.0,0.0,14.0,10,3200.0,3200.0,500.0,E,34.0,1259.0,2.0,4.0,1.0,U,B,1800,1800,,0,0,500.0,0.0,78.0,120.0,A,5000,2.0,N,S,701.0,0,,0.0,6.0,,5250.0,3200.0,,120.0,,1800,1800.0
2799,0,4001,I,34.0,11300.0,600.0,4.0,16200.0,3116.0,1521.0,162.0,36.0,10,0.0,0.0,,E,68.0,1202.0,2.0,2.0,0.0,I,E,4000,4000,,0,3,1000.0,0.0,81.0,,,15000,1.0,N,B,701.0,15,,437.0,16660.0,,4050.0,0.0,,23753.0,,4000,4000.0
2800,0,2603,W,34.0,3500.0,750.0,0.0,4250.0,1281.0,2750.0,971.0,2.0,10,,,,E,6.0,908.0,1.0,3.0,0.0,L,E,5000,5000,,0,1,0.0,0.0,7.0,,,3000,5.0,N,S,3.0,0,,0.0,0.0,,2125.0,,,0.0,,5000,5000.0
2801,0,5303,I,34.0,10000.0,6900.0,0.0,30000.0,6043.0,582.0,0.0,,3,5200.0,5200.0,,E,9.0,1364.0,1.0,5.0,1.0,U,E,3850,3850,,0,0,20543.0,0.0,11.0,,,5000,1.0,N,E,,11,,4.0,2490.0,,7500.0,5200.0,,4225.0,,3850,3850.0
2802,0,3500,I,34.0,6750.0,6750.0,0.0,14750.0,4062.0,268.0,0.0,3.0,10,8000.0,8000.0,,K,34.0,1392.0,2.0,4.0,6.0,L,B,2500,2500,,0,2,360.0,0.0,14.0,,,4000,1.0,Y,S,709.0,61,,32004.0,31337.0,,7375.0,8000.0,1374.0,23258.0,1885.0,2500,2500.0
2803,0,4111,W,34.0,2600.0,2600.0,1.0,2600.0,1106.0,527.0,0.0,35.0,5,9750.0,9750.0,,E,44.0,1432.0,2.0,2.0,0.0,N,E,3200,3200,,1,2,5000.0,0.0,89.0,,,15000,3.0,N,S,1016.0,0,3470.0,2.0,2.0,,2600.0,9750.0,,2.0,,3200,3200.0
2804,0,2502,I,34.0,,,0.0,0.0,0.0,0.0,0.0,36.0,5,0.0,0.0,,E,44.0,994.0,0.0,0.0,0.0,L,B,1200,1200,,0,4,0.0,0.0,16.0,,,3000,2.0,Y,S,702.0,0,,4.0,32.0,,0.0,0.0,,52.0,775.0,1200,1200.0
2805,0,3801,W,34.0,12050.0,12050.0,0.0,12050.0,8921.0,734.0,0.0,36.0,5,,,,E,47.0,1171.0,1.0,1.0,8.0,,E,2700,2700,,0,0,1000.0,1008.0,16.0,,,8000,5.0,N,S,406.0,0,,0.0,0.0,,12050.0,,,0.0,,2700,
2806,0,3900,Q,34.0,7600.0,2000.0,2.0,14800.0,6448.0,1300.0,0.0,8.0,10,0.0,0.0,,E,6.0,1090.0,0.0,9.0,1.0,L,E,3000,3000,0.0,1,0,3300.0,2810.0,16.0,,,5000,5.0,N,S,715.0,11,7678.0,160.0,106.0,,4933.0,0.0,,90.0,,3000,3000.0
2807,0,3808,Q,34.0,5250.0,650.0,1.0,9150.0,25.0,25.0,0.0,7.0,1,3250.0,3250.0,1050.0,E,34.0,1437.0,0.0,0.0,7.0,I,E,2900,2900,1.0,2,2,23447.0,12094.0,16.0,0.0,A,15000,1.0,Y,O,413.0,0,17560.0,77.0,101.0,,3050.0,3250.0,2002.0,154.0,1449.0,2900,2900.0
2808,0,3404,W,34.0,1250.0,500.0,4.0,3250.0,1479.0,86.0,7.0,16.0,5,,,,E,33.0,976.0,11.0,39.0,1.0,,E,1300,1300,,0,0,0.0,0.0,78.0,,,10000,4.0,N,S,804.0,0,,0.0,0.0,,813.0,,,0.0,,1300,
2809,0,2508,W,34.0,4680.0,4680.0,0.0,4680.0,1077.0,0.0,0.0,36.0,10,,,,E,27.0,906.0,1.0,8.0,0.0,,B,3050,3050,,0,0,0.0,0.0,23.0,,,15000,5.0,N,S,1.0,0,,0.0,0.0,,4680.0,,,0.0,,3050,
2810,0,3803,Q,34.0,4000.0,4000.0,1.0,10500.0,4233.0,1368.0,0.0,32.0,10,2500.0,2500.0,500.0,K,34.0,1324.0,2.0,12.0,5.0,U,E,2500,2500,1.0,0,9,4500.0,0.0,90.0,0.0,A,5000,1.0,Y,S,404.0,7,,6972.0,7323.0,,3500.0,2500.0,,6700.0,0.0,2500,2500.0
2811,0,3511,I,34.0,5000.0,2500.0,0.0,10000.0,8007.0,1550.0,1075.0,16.0,10,2500.0,2500.0,500.0,E,34.0,1117.0,0.0,7.0,4.0,L,E,3000,3000,1.0,0,4,3750.0,3004.0,81.0,0.0,A,15000,1.0,N,S,705.0,0,,84.0,41.0,,3333.0,2500.0,,20.0,,3000,3000.0
2812,0,2808,Q,34.0,9220.0,9220.0,0.0,15570.0,4269.0,130.0,0.0,5.0,10,6350.0,6350.0,1300.0,K,34.0,1379.0,0.0,4.0,0.0,U,B,4500,4500,1.0,2,5,1300.0,0.0,23.0,0.0,A,8000,2.0,N,S,400.0,15,11243.0,2829.0,2246.0,,7785.0,6350.0,,5694.0,,4000,4500.0
2813,0,2502,Q,34.0,2600.0,2300.0,1.0,6900.0,2687.0,3528.0,310.0,6.0,10,2000.0,2000.0,,E,34.0,776.0,0.0,3.0,5.0,O,E,2200,2200,1.0,1,3,500.0,0.0,16.0,,,2500,5.0,N,S,2.0,0,4937.0,1.0,1.0,,2300.0,2000.0,,34.0,,2200,2200.0
2814,0,3203,I,34.0,8400.0,8400.0,0.0,8400.0,7128.0,1160.0,1008.0,36.0,10,0.0,0.0,,E,34.0,1136.0,0.0,1.0,2.0,Y,E,3000,3000,0.0,0,1,1250.0,987.0,66.0,,,15000,3.0,N,S,500.0,0,,0.0,0.0,,8400.0,0.0,,0.0,,3000,3000.0
2815,0,2912,Q,6.0,1500.0,1500.0,1.0,1500.0,827.0,375.0,0.0,36.0,5,0.0,0.0,,E,6.0,595.0,8.0,15.0,0.0,O,E,1950,1950,0.0,0,9,3764.0,3762.0,89.0,,,15000,1.0,N,S,703.0,76,,0.0,0.0,,1500.0,0.0,,0.0,,1950,1950.0
2816,0,2501,Q,6.0,,,1.0,0.0,0.0,0.0,0.0,36.0,10,0.0,0.0,1300.0,E,6.0,1204.0,0.0,4.0,3.0,U,B,2000,2000,0.0,1,6,3300.0,15.0,16.0,561.0,A,1500,2.0,Y,S,1100.0,6,10617.0,75.0,29.0,,0.0,0.0,1374.0,17.0,1499.0,2000,2000.0
2817,0,2805,Q,34.0,1000.0,1000.0,0.0,1500.0,1498.0,600.0,29.0,11.0,10,500.0,500.0,750.0,E,51.0,1117.0,0.0,0.0,1.0,U,E,1800,1800,1.0,1,1,800.0,739.0,74.0,732.0,A,5000,1.0,Y,S,901.0,0,10869.0,0.0,0.0,,750.0,500.0,1410.0,27.0,1648.0,1800,1800.0
2818,0,2912,I,34.0,2000.0,1200.0,0.0,6000.0,3981.0,2050.0,470.0,2.0,10,1000.0,1000.0,,E,59.0,1109.0,0.0,0.0,2.0,L,B,2500,2500,1.0,0,0,1100.0,259.0,29.0,,,1000,1.0,N,S,503.0,0,,0.0,0.0,,1500.0,1000.0,,0.0,,2500,2500.0
2819,0,2306,Q,34.0,,,0.0,0.0,0.0,0.0,0.0,24.0,5,0.0,0.0,,E,34.0,1233.0,3.0,16.0,3.0,L,B,2436,2436,0.0,0,1,350.0,0.0,16.0,,,10000,2.0,N,S,1001.0,2,,0.0,0.0,,0.0,0.0,,0.0,,2436,2436.0
2820,0,2904,Q,34.0,4550.0,1000.0,0.0,8650.0,4107.0,1495.0,84.0,25.0,10,3100.0,3100.0,,E,34.0,822.0,0.0,3.0,0.0,O,B,1800,1800,1.0,1,2,1000.0,601.0,16.0,,,3000,5.0,Y,S,501.0,0,14375.0,441.0,471.0,,2883.0,3100.0,1800.0,311.0,1800.0,1800,1800.0
2821,0,2612,Q,34.0,,,0.0,1500.0,1359.0,415.0,0.0,14.0,10,1500.0,1500.0,,E,6.0,1116.0,0.0,2.0,3.0,L,B,1800,1800,1.0,1,0,0.0,0.0,78.0,,,2000,2.0,Y,S,806.0,5,1202.0,244.0,286.0,,1500.0,1500.0,1788.0,250.0,1736.0,1800,1800.0
2822,0,3405,Q,34.0,,,0.0,4700.0,3690.0,500.0,0.0,14.0,10,4700.0,4700.0,3000.0,K,34.0,1344.0,0.0,5.0,2.0,I,E,7000,7000,0.0,0,13,3000.0,2795.0,16.0,2858.0,A,15000,1.0,N,S,1110.0,5,,0.0,0.0,,4700.0,4700.0,,0.0,,7000,7000.0
2823,0,3907,I,34.0,2500.0,2500.0,1.0,5500.0,338.0,142.0,662.0,36.0,5,3000.0,3000.0,,K,52.0,1219.0,0.0,1.0,1.0,L,B,2100,2100,,3,1,2500.0,4.0,16.0,,,5000,1.0,Y,S,919.0,0,9033.0,0.0,108.0,,2750.0,3000.0,,352.0,0.0,2100,2100.0
2824,0,3305,Q,6.0,2650.0,2650.0,0.0,2650.0,1270.0,272.0,0.0,5.0,10,0.0,0.0,,E,6.0,1195.0,1.0,6.0,0.0,N,B,3500,3500,,0,4,0.0,0.0,16.0,,,10000,5.0,Y,S,900.0,8,,633.0,683.0,,2650.0,0.0,3224.0,519.0,3355.0,3500,3500.0
2825,0,2508,Q,34.0,3750.0,500.0,0.0,6950.0,3523.0,860.0,0.0,12.0,10,2700.0,2700.0,1800.0,E,67.0,1148.0,0.0,0.0,2.0,N,B,3000,3000,,0,0,3400.0,1979.0,6.0,0.0,A,5000,5.0,Y,S,907.0,0,,153.0,293.0,,2317.0,2700.0,3107.0,370.0,2974.0,3000,3000.0
2826,0,2409,Q,34.0,,,0.0,2600.0,557.0,145.0,0.0,20.0,10,2600.0,2600.0,,E,41.0,1318.0,0.0,0.0,0.0,O,E,2200,2200,,0,0,14400.0,916.0,16.0,,,15000,1.0,N,S,0.0,0,,0.0,0.0,,2600.0,2600.0,,0.0,,2200,2200.0
2827,0,2305,Q,34.0,2750.0,2750.0,1.0,2750.0,0.0,0.0,0.0,36.0,10,0.0,0.0,1000.0,E,6.0,1345.0,0.0,0.0,0.0,U,B,1500,1500,,1,0,1000.0,223.0,16.0,215.0,A,3000,3.0,N,S,312.0,0,1000.0,0.0,123.0,,2750.0,0.0,,69.0,,1500,1500.0
2828,0,3904,Q,34.0,,,1.0,1000.0,633.0,102.0,0.0,10.0,10,1000.0,1000.0,,E,,986.0,0.0,3.0,0.0,L,E,2000,2000,,1,8,0.0,0.0,16.0,,,1000,1.0,Y,S,804.0,7,1448.0,13.0,243.0,,1000.0,1000.0,,304.0,0.0,2000,2000.0
2829,0,2610,I,34.0,1000.0,1000.0,1.0,2500.0,936.0,196.0,0.0,36.0,10,1500.0,1500.0,,E,,1254.0,2.0,4.0,0.0,L,B,1800,1800,,0,0,250.0,0.0,16.0,,,2000,1.0,Y,S,901.0,2,,0.0,3.0,,1250.0,1500.0,,2.0,0.0,1800,1800.0
2830,0,2505,I,34.0,,,0.0,1000.0,890.0,300.0,0.0,25.0,10,1000.0,1000.0,500.0,K,41.0,935.0,2.0,3.0,0.0,N,E,1700,1700,,1,2,500.0,146.0,16.0,145.0,A,5000,3.0,Y,S,900.0,7,12448.0,1300.0,4053.0,,1000.0,1000.0,1806.0,2664.0,1771.0,1700,1700.0
2831,0,3609,W,34.0,10300.0,7800.0,1.0,18100.0,316.0,135.0,0.0,14.0,10,0.0,0.0,,E,55.0,1360.0,0.0,3.0,2.0,I,E,2900,2900,,2,2,7041.0,802.0,73.0,,,1800,5.0,N,S,0.0,0,3347.0,7.0,6.0,,9050.0,0.0,,5.0,,2900,2900.0
2832,0,3006,I,34.0,400.0,400.0,0.0,400.0,0.0,0.0,0.0,34.0,10,0.0,0.0,,E,6.0,1349.0,1.0,2.0,1.0,L,E,3300,3300,,0,0,350.0,0.0,81.0,,,15000,5.0,N,S,406.0,0,,0.0,0.0,,400.0,0.0,,0.0,,3300,
